UserRecordId;check_date;check_time
112010031;07/12/2023;14:30:56
112010031;07/12/2023;14:31:06
112010031;07/12/2023;14:37:53
None;07/12/2023;14:46:32
112010031;07/12/2023;16:21:53
112010031;07/12/2023;16:22:06
112010031;07/12/2023;16:22:13
112010031;07/12/2023;16:22:18
112010031;07/12/2023;16:22:23
112010031;08/12/2023;12:51:41
112010031;08/12/2023;12:51:45
